time,joint1_angle,joint2_angle,joint1_ref,joint2_ref,joint1_error,joint2_error,joint1_torque,joint2_torque,ee_x,ee_y,ee_distance
2.6549999999998186,7.783894137046226e-06,1.4999682771426318e-10,0.0,0.0,-7.783894137046226e-06,-1.4999682771426318e-10,-0.0005059527924584687,-1.1131781307401868e-08,0.7999999999757641,6.2271603086224115e-06,0.8
2.6559999999998185,7.786988326477517e-06,1.500088100026682e-10,0.0,0.0,-7.786988326477517e-06,-1.500088100026682e-10,-0.0005061859741305978,-1.1133883368546436e-08,0.7999999999757448,6.229635663762056e-06,0.8
2.6569999999998184,7.790082643851738e-06,1.5002079289284103e-10,0.0,0.0,-7.790082643851738e-06,-1.5002079289284103e-10,-0.0005064191931707652,-1.113598557974465e-08,0.7999999999757255,6.232111121256223e-06,0.7999999999999999
2.6579999999998183,7.793177089174748e-06,1.500327763848155e-10,0.0,0.0,-7.793177089174748e-06,-1.500327763848155e-10,-0.0005066524495805686,-1.1138087941021194e-08,0.7999999999757061,6.234586681109605e-06,0.7999999999999999
2.658999999999818,7.796271662452409e-06,1.5004476047861876e-10,0.0,0.0,-7.796271662452409e-06,-1.5004476047861876e-10,-0.0005068857433615552,-1.1140190452392055e-08,0.7999999999756868,6.237062343326886e-06,0.7999999999999999
2.659999999999818,7.799366363690581e-06,1.5005674517427617e-10,0.0,0.0,-7.799366363690581e-06,-1.5005674517427617e-10,-0.0005071190745153143,-1.1142293113830874e-08,0.7999999999756676,6.239538107912757e-06,0.8
2.660999999999818,7.802461192895127e-06,1.5006873047183014e-10,0.0,0.0,-7.802461192895127e-06,-1.5006873047183014e-10,-0.0005073524430434189,-1.1144395925336277e-08,0.7999999999756483,6.2420139748719075e-06,0.8
2.661999999999818,7.805556150071907e-06,1.5008071637130433e-10,0.0,0.0,-7.805556150071907e-06,-1.5008071637130433e-10,-0.0005075858489474413,-1.1146498887001449e-08,0.799999999975629,6.244489944209027e-06,0.8
2.6629999999998177,7.808651235226785e-06,1.5009270287273096e-10,0.0,0.0,-7.808651235226785e-06,-1.5009270287273096e-10,-0.0005078192922289548,-1.1148601998740017e-08,0.7999999999756096,6.2469660159288035e-06,0.7999999999999999
2.6639999999998176,7.811746448365623e-06,1.5010468997613714e-10,0.0,0.0,-7.811746448365623e-06,-1.5010468997613714e-10,-0.0005080527728895403,-1.1150705260602261e-08,0.7999999999755902,6.249442190035929e-06,0.7999999999999999
2.6649999999998175,7.814841789494281e-06,1.5011667768155674e-10,0.0,0.0,-7.814841789494281e-06,-1.5011667768155674e-10,-0.0005082862909307626,-1.11528086725701e-08,0.7999999999755709,6.251918466535092e-06,0.8
2.6659999999998174,7.817937258618625e-06,1.5012866598901687e-10,0.0,0.0,-7.817937258618625e-06,-1.5012866598901687e-10,-0.0005085198463541945,-1.1154912234684975e-08,0.7999999999755516,6.2543948454309835e-06,0.8
2.6669999999998173,7.821032855744516e-06,1.501406548985565e-10,0.0,0.0,-7.821032855744516e-06,-1.501406548985565e-10,-0.0005087534391614263,-1.1157015946920532e-08,0.7999999999755323,6.256871326728294e-06,0.8
2.667999999999817,7.82412858087782e-06,1.501526444101993e-10,0.0,0.0,-7.82412858087782e-06,-1.501526444101993e-10,-0.0005089870693540141,-1.1159119809343934e-08,0.7999999999755129,6.259347910431715e-06,0.8
2.668999999999817,7.827224434024398e-06,1.501646345239792e-10,0.0,0.0,-7.827224434024398e-06,-1.501646345239792e-10,-0.0005092207369335479,-1.1161223821886132e-08,0.7999999999754934,6.261824596545935e-06,0.7999999999999999
2.669999999999817,7.830320415190116e-06,1.5017662523992666e-10,0.0,0.0,-7.830320415190116e-06,-1.5017662523992666e-10,-0.000509454441901593,-1.1163327984605766e-08,0.7999999999754741,6.264301385075649e-06,0.8
2.670999999999817,7.83341652438084e-06,1.5018861655806883e-10,0.0,0.0,-7.83341652438084e-06,-1.5018861655806883e-10,-0.0005096881842597308,-1.1165432297493447e-08,0.7999999999754547,6.266778276025548e-06,0.8
2.6719999999998167,7.836512761602432e-06,1.5020060847844465e-10,0.0,0.0,-7.836512761602432e-06,-1.5020060847844465e-10,-0.0005099219640095353,-1.1167536760539626e-08,0.7999999999754352,6.269255269400322e-06,0.8
2.6729999999998166,7.839609126860758e-06,1.5021260100107783e-10,0.0,0.0,-7.839609126860758e-06,-1.5021260100107783e-10,-0.0005101557811525797,-1.1169641373811465e-08,0.7999999999754159,6.271732365204663e-06,0.8
2.6739999999998165,7.842705620161683e-06,1.5022459412600564e-10,0.0,0.0,-7.842705620161683e-06,-1.5022459412600564e-10,-0.000510389635690429,-1.1171746137239919e-08,0.7999999999753964,6.274209563443264e-06,0.8
