time,joint1_angle,joint2_angle,joint1_ref,joint2_ref,joint1_error,joint2_error,joint1_torque,joint2_torque,ee_x,ee_y,ee_distance
0.027000000000000017,7.718492520546906e-08,1.2036747616301823e-10,0.0,0.0,-7.718492520546906e-08,-1.2036747616301823e-10,-1.7621481817330594e-05,-6.342751268274318e-09,0.7999999999999976,6.178405040722409e-08,0.7999999999999999
0.028000000000000018,7.99628831825306e-08,1.2040739388512553e-10,0.0,0.0,-7.99628831825306e-08,-1.2040739388512553e-10,-1.7760470207285e-05,-6.289818025158738e-09,0.7999999999999974,6.400642876418995e-08,0.7999999999999999
0.02900000000000002,8.274080561349058e-08,1.2044058227642904e-10,0.0,0.0,-8.274080561349058e-08,-1.2044058227642904e-10,-1.7899768934647616e-05,-6.249390018371623e-09,0.7999999999999972,6.622877666547531e-08,0.7999999999999999
0.03000000000000002,8.551872660609978e-08,1.2046858097806467e-10,0.0,0.0,-8.551872660609978e-08,-1.2046858097806467e-10,-1.8039314733743995e-05,-6.2186071897405804e-09,0.799999999999997,6.845112185917316e-08,0.7999999999999999
0.03100000000000002,8.829667247024593e-08,1.204925774290803e-10,0.0,0.0,-8.829667247024593e-08,-1.204925774290803e-10,-1.817905877888663e-05,-6.195263362292768e-09,0.7999999999999969,7.067348574942537e-08,0.8
0.03200000000000002,9.107466349993272e-08,1.2051348741968568e-10,0.0,0.0,-9.107466349993272e-08,-1.2051348741968568e-10,-1.8318963396503357e-05,-6.17765685751781e-09,0.7999999999999967,7.289588484617197e-08,0.8
0.03300000000000002,9.385271534852049e-08,1.2053201722773626e-10,0.0,0.0,-9.385271534852049e-08,-1.2053201722773626e-10,-1.845899952232591e-05,-6.164475189871082e-09,0.7999999999999965,7.511833188398461e-08,0.8
0.03400000000000002,9.663084008984955e-08,1.2054871154591889e-10,0.0,0.0,-9.663084008984955e-08,-1.2054871154591889e-10,-1.859914473641367e-05,-6.1547060876718384e-09,0.7999999999999963,7.73408366853433e-08,0.8
0.035000000000000024,9.940904703687402e-08,1.2056399044738106e-10,0.0,0.0,-9.940904703687402e-08,-1.2056399044738106e-10,-1.873938174558747e-05,-6.147568841356703e-09,0.799999999999996,7.95634068266333e-08,0.8
0.036000000000000025,1.0218734337315465e-07,1.205781778958993e-10,0.0,0.0,-1.0218734337315465e-07,-1.205781778958993e-10,-1.8879697211886095e-05,-6.1424613427319986e-09,0.7999999999999958,8.178604815189235e-08,0.8
0.037000000000000026,1.0496573463995534e-07,1.2059152373417692e-10,0.0,0.0,-1.0496573463995534e-07,-1.2059152373417692e-10,-1.902008084841469e-05,-6.1389192322172144e-09,0.7999999999999956,8.400876516908436e-08,0.8
0.03800000000000003,1.0774422511194099e-07,1.206042206419145e-10,0.0,0.0,-1.0774422511194099e-07,-1.206042206419145e-10,-1.916052472170142e-05,-6.136584388165339e-09,0.7999999999999954,8.623156135574519e-08,0.8
0.03900000000000003,1.1052281808694263e-07,1.2061641721424935e-10,0.0,0.0,-1.1052281808694263e-07,-1.2061641721424935e-10,-1.930102271347661e-05,-6.135180623058399e-09,0.7999999999999952,8.84544393947182e-08,0.8
0.04000000000000003,1.1330151610943913e-07,1.2062822804804768e-10,0.0,0.0,-1.1330151610943913e-07,-1.2062822804804768e-10,-1.9441570105487537e-05,-6.134494938833696e-09,0.7999999999999948,9.067740135596553e-08,0.7999999999999999
0.04100000000000003,1.1608032114291429e-07,1.2063974152057744e-10,0.0,0.0,-1.1608032114291429e-07,-1.2063974152057744e-10,-1.9582163259247728e-05,-6.134363070121418e-09,0.7999999999999945,9.29004488367874e-08,0.7999999999999999
0.04200000000000003,1.1885923470278326e-07,1.2065102578847348e-10,0.0,0.0,-1.1885923470278326e-07,-1.2065102578847348e-10,-1.9722799369026232e-05,-6.1346583348203245e-09,0.7999999999999943,9.512358306996293e-08,0.7999999999999999
0.04300000000000003,1.2163825795890768e-07,1.2066213341419085e-10,0.0,0.0,-1.2163825795890768e-07,-1.2066213341419085e-10,-1.9863476271335747e-05,-6.135283035304378e-09,0.799999999999994,9.734680500715016e-08,0.7999999999999999
0.04400000000000003,1.2441739181465687e-07,1.2067310493391766e-10,0.0,0.0,-1.2441739181465687e-07,-1.2067310493391766e-10,-2.0004192297998838e-05,-6.136161827031047e-09,0.7999999999999938,9.957011538320541e-08,0.8
0.04500000000000003,1.2719663696788033e-07,1.2068397160917681e-10,0.0,0.0,-1.2719663696788033e-07,-1.2068397160917681e-10,-2.014494616282826e-05,-6.1372366041139455e-09,0.7999999999999935,1.0179351476578674e-07,0.7999999999999999
0.046000000000000034,1.299759939579304e-07,1.2069475754887396e-10,0.0,0.0,-1.299759939579304e-07,-1.2069475754887396e-10,-2.0285736874230467e-05,-6.138462555254687e-09,0.7999999999999932,1.0401700359360868e-07,0.7999999999999998
0.047000000000000035,1.3275546320192608e-07,1.2070548134579733e-10,0.0,0.0,-1.3275546320192608e-07,-1.2070548134579733e-10,-2.0426563667805564e-05,-6.139805122005009e-09,0.7999999999999929,1.0624058220594428e-07,0.8
0.048000000000000036,1.3553504502272008e-07,1.2071615733871378e-10,0.0,0.0,-1.3553504502272008e-07,-1.2071615733871378e-10,-2.0567425954365477e-05,-6.141237652795762e-09,0.7999999999999926,1.0846425086537734e-07,0.7999999999999999
0.04900000000000004,1.3831473967046682e-07,1.2072679658568758e-10,0.0,0.0,-1.3831473967046682e-07,-1.2072679658568758e-10,-2.0708323279846993e-05,-6.142739593980358e-09,0.7999999999999923,1.1068800977534881e-07,0.7999999999999999
0.05000000000000004,1.410945473392559e-07,1.207374076147023e-10,0.0,0.0,-1.410945473392559e-07,-1.207374076147023e-10,-2.084925529439475e-05,-6.1442950945816205e-09,0.799999999999992,1.1291185909368874e-07,0.8
0.05100000000000004,1.438744681799397e-07,1.2074799700254534e-10,0.0,0.0,-1.438744681799397e-07,-1.2074799700254534e-10,-2.0990221728519213e-05,-6.145891930313218e-09,0.7999999999999917,1.1513579894305211e-07,0.8
0.05200000000000004,1.466545023100262e-07,1.2075856982123975e-10,0.0,0.0,-1.466545023100262e-07,-1.2075856982123975e-10,-2.113122237470888e-05,-6.147520673816831e-09,0.7999999999999914,1.173598294189669e-07,0.8
0.05300000000000004,1.4943464982130817e-07,1.207691299823346e-10,0.0,0.0,-1.4943464982130817e-07,-1.207691299823346e-10,-2.127225707324975e-05,-6.149174054706719e-09,0.7999999999999909,1.1958395059604078e-07,0.7999999999999998
0.05400000000000004,1.5221491078574692e-07,1.207796805024259e-10,0.0,0.0,-1.5221491078574692e-07,-1.207796805024259e-10,-2.141332570128952e-05,-6.150846466063423e-09,0.7999999999999907,1.2180816253274778e-07,0.8
0.05500000000000004,1.5499528526000973e-07,1.2079022370791506e-10,0.0,0.0,-1.5499528526000973e-07,-1.2079022370791506e-10,-2.155442816440313e-05,-6.152533583855365e-09,0.7999999999999904,1.2403246527511966e-07,0.8
0.05600000000000004,1.5777577328896923e-07,1.2080076139293135e-10,0.0,0.0,-1.5777577328896923e-07,-1.2080076139293135e-10,-2.1695564390089177e-05,-6.154232073356123e-09,0.79999999999999,1.2625685885959273e-07,0.8
0.057000000000000044,1.6055637490840208e-07,1.2081129494110818e-10,0.0,0.0,-1.6055637490840208e-07,-1.2081129494110818e-10,-2.1836734322753495e-05,-6.155939362856523e-09,0.7999999999999896,1.2848134331520346e-07,0.7999999999999999
0.058000000000000045,1.633370901470702e-07,1.2082182541951733e-10,0.0,0.0,-1.633370901470702e-07,-1.2082182541951733e-10,-2.197793791984098e-05,-6.15765346901749e-09,0.7999999999999894,1.3070591866528143e-07,0.8
0.059000000000000045,1.661179190283258e-07,1.208323536510852e-10,0.0,0.0,-1.661179190283258e-07,-1.208323536510852e-10,-2.211917514885226e-05,-6.1593728623537535e-09,0.7999999999999889,1.3293058492875534e-07,0.8
0.060000000000000046,1.688988615713491e-07,1.2084288027045968e-10,0.0,0.0,-1.688988615713491e-07,-1.2084288027045968e-10,-2.226044598504257e-05,-6.161096363262251e-09,0.7999999999999886,1.3515534212115977e-07,0.8
0.06100000000000005,1.7167991779210308e-07,1.2085340576708521e-10,0.0,0.0,-1.7167991779210308e-07,-1.2085340576708521e-10,-2.2401750409648033e-05,-6.162823062066715e-09,0.7999999999999882,1.373801902554119e-07,0.7999999999999999
0.06200000000000005,1.7446108770406955e-07,1.2086393051843187e-10,0.0,0.0,-1.7446108770406955e-07,-1.2086393051843187e-10,-2.2543088408517097e-05,-6.1645522572109425e-09,0.7999999999999878,1.3960512934241045e-07,0.8
0.06300000000000004,1.7724237131881697e-07,1.2087445481561132e-10,0.0,0.0,-1.7724237131881697e-07,-1.2087445481561132e-10,-2.26844599710549e-05,-6.166283407689084e-09,0.7999999999999874,1.418301593914975e-07,0.7999999999999999
0.06400000000000004,1.8002376864643818e-07,1.2088497888312965e-10,0.0,0.0,-1.8002376864643818e-07,-1.2088497888312965e-10,-2.2825865089410195e-05,-6.168016096260154e-09,0.7999999999999869,1.440552804108147e-07,0.7999999999999999
0.06500000000000004,1.8280527969588824e-07,1.2089550289413563e-10,0.0,0.0,-1.8280527969588824e-07,-1.2089550289413563e-10,-2.2967303757846684e-05,-6.169750001119334e-09,0.7999999999999865,1.46280492407578e-07,0.7999999999999998
0.06600000000000004,1.8558690447524465e-07,1.209060269821674e-10,0.0,0.0,-1.8558690447524465e-07,-1.209060269821674e-10,-2.3108775972260334e-05,-6.171484874136778e-09,0.7999999999999863,1.4850579538828953e-07,0.8
0.06700000000000005,1.8836864299190833e-07,1.2091655125021569e-10,0.0,0.0,-1.8836864299190833e-07,-1.2091655125021569e-10,-2.325028172980469e-05,-6.173220523937148e-09,0.7999999999999858,1.5073118935890083e-07,0.8
0.06800000000000005,1.911504952527584e-07,1.2092707577771016e-10,0.0,0.0,-1.911504952527584e-07,-1.2092707577771016e-10,-2.339182102860419e-05,-6.1749568029346906e-09,0.7999999999999854,1.5295667432493912e-07,0.8
0.06900000000000005,1.9393246126427166e-07,1.209376006259201e-10,0.0,0.0,-1.9393246126427166e-07,-1.209376006259201e-10,-2.3533393867531112e-05,-6.1766935972980985e-09,0.799999999999985,1.5518225029160412e-07,0.8
0.07000000000000005,1.9671454103261471e-07,1.2094812584209473e-10,0.0,0.0,-1.9671454103261471e-07,-1.2094812584209473e-10,-2.367500024603537e-05,-6.178430819292231e-09,0.7999999999999845,1.574079172638434e-07,0.8
0.07100000000000005,1.9949673456371498e-07,1.2095865146268184e-10,0.0,0.0,-1.9949673456371498e-07,-1.2095865146268184e-10,-2.381664016401185e-05,-6.180168401182773e-09,0.7999999999999841,1.5963367524640972e-07,0.8
0.07200000000000005,2.0227904186331546e-07,1.2096917751579615e-10,0.0,0.0,-2.0227904186331546e-07,-1.2096917751579615e-10,-2.3958313621698527e-05,-6.18190629078915e-09,0.7999999999999836,1.61859524243906e-07,0.8
0.07300000000000005,2.0506146293701706e-07,1.209797040231319e-10,0.0,0.0,-2.0506146293701706e-07,-1.209797040231319e-10,-2.410002061959829e-05,-6.183644447856076e-09,0.7999999999999832,1.6408546426081944e-07,0.8
0.07400000000000005,2.0784399779031113e-07,1.2099023100141794e-10,0.0,0.0,-2.0784399779031113e-07,-1.2099023100141794e-10,-2.4241761158418345e-05,-6.1853828413701836e-09,0.7999999999999827,1.663114953015481e-07,0.8
0.07500000000000005,2.1062664642860456e-07,1.210007584635648e-10,0.0,0.0,-2.1062664642860456e-07,-1.210007584635648e-10,-2.4383535239023255e-05,-6.187121447346094e-09,0.7999999999999823,1.6853761737042147e-07,0.8
0.07600000000000005,2.134094088572392e-07,1.2101128641953185e-10,0.0,0.0,-2.134094088572392e-07,-1.2101128641953185e-10,-2.4525342862399035e-05,-6.188860247342065e-09,0.7999999999999818,1.7076383047171593e-07,0.8
0.07700000000000005,2.161922850815068e-07,1.2102181487700849e-10,0.0,0.0,-2.161922850815068e-07,-1.2102181487700849e-10,-2.466718402962536e-05,-6.190599227105654e-09,0.7999999999999813,1.7299013460966718e-07,0.8
0.07800000000000006,2.1897527510666054e-07,1.2103234384193747e-10,0.0,0.0,-2.1897527510666054e-07,-1.2103234384193747e-10,-2.4809058741854367e-05,-6.192338375676136e-09,0.7999999999999807,1.752165297884796e-07,0.7999999999999999
0.07900000000000006,2.2175837893792388e-07,1.210428733188945e-10,0.0,0.0,-2.2175837893792388e-07,-1.210428733188945e-10,-2.4950967000293895e-05,-6.194077684622763e-09,0.7999999999999803,1.7744301601233332e-07,0.8
0.08000000000000006,2.2454159658049748e-07,1.2105340331142354e-10,0.0,0.0,-2.2454159658049748e-07,-1.2105340331142354e-10,-2.509290880619442e-05,-6.195817147343953e-09,0.7999999999999798,1.7966959328538988e-07,0.8
0.08100000000000006,2.2732492803956442e-07,1.210639338222622e-10,0.0,0.0,-2.2732492803956442e-07,-1.210639338222622e-10,-2.5234884160840133e-05,-6.19755675886369e-09,0.7999999999999793,1.8189626161179665e-07,0.7999999999999999
0.08200000000000006,2.301083733202943e-07,1.2107446485352807e-10,0.0,0.0,-2.301083733202943e-07,-1.2107446485352807e-10,-2.5376893065540606e-05,-6.199296515291917e-09,0.7999999999999788,1.8412302099568986e-07,0.8
0.08300000000000006,2.3289193242784644e-07,1.210849964068627e-10,0.0,0.0,-2.3289193242784644e-07,-1.210849964068627e-10,-2.5518935521625037e-05,-6.201036413639727e-09,0.7999999999999783,1.8634987144119753e-07,0.8
0.08400000000000006,2.356756053673722e-07,1.2109552848353324e-10,0.0,0.0,-2.356756053673722e-07,-1.2109552848353324e-10,-2.5661011530438182e-05,-6.202776451614337e-09,0.7999999999999778,1.8857681295244105e-07,0.8
0.08500000000000006,2.384593921440169e-07,1.2110606108452566e-10,0.0,0.0,-2.384593921440169e-07,-1.2110606108452566e-10,-2.5803121093336208e-05,-6.2045166274123285e-09,0.7999999999999772,1.9080384553353704e-07,0.7999999999999999
0.08600000000000006,2.412432927629213e-07,1.2111659421060735e-10,0.0,0.0,-2.412432927629213e-07,-1.2111659421060735e-10,-2.5945264211684598e-05,-6.206256939682159e-09,0.7999999999999767,1.9303096918859834e-07,0.8
0.08700000000000006,2.440273072292227e-07,1.211271278623797e-10,0.0,0.0,-2.440273072292227e-07,-1.211271278623797e-10,-2.608744088685604e-05,-6.207997387374669e-09,0.7999999999999762,1.9525818392173492e-07,0.8
0.08800000000000006,2.4681143554805577e-07,1.2113766204029845e-10,0.0,0.0,-2.4681143554805577e-07,-1.2113766204029845e-10,-2.6229651120228395e-05,-6.20973796969529e-09,0.7999999999999756,1.9748548973705472e-07,0.8
0.08900000000000007,2.4959567772455315e-07,1.2114819674473625e-10,0.0,0.0,-2.4959567772455315e-07,-1.2114819674473625e-10,-2.6371894913183826e-05,-6.2114786859435045e-09,0.799999999999975,1.9971288663866387e-07,0.7999999999999998
0.09000000000000007,2.523800337638461e-07,1.211587319759845e-10,0.0,0.0,-2.523800337638461e-07,-1.211587319759845e-10,-2.6514172267107484e-05,-6.213219535728199e-09,0.7999999999999745,2.0194037463066754e-07,0.8
0.09100000000000007,2.551645036710648e-07,1.2116926773426512e-10,0.0,0.0,-2.551645036710648e-07,-1.2116926773426512e-10,-2.665648318338768e-05,-6.2149605186626e-09,0.799999999999974,2.0416795371716993e-07,0.8
0.09200000000000007,2.5794908745133873e-07,1.2117980401977122e-10,0.0,0.0,-2.5794908745133873e-07,-1.2117980401977122e-10,-2.6798827663414038e-05,-6.216701634415789e-09,0.7999999999999734,2.0639562390227464e-07,0.8
0.09300000000000007,2.607337851097967e-07,1.2119034083264004e-10,0.0,0.0,-2.607337851097967e-07,-1.2119034083264004e-10,-2.6941205708578323e-05,-6.21844288285871e-09,0.7999999999999727,2.0862338519008475e-07,0.7999999999999999
0.09400000000000007,2.635185966515673e-07,1.2120087817299695e-10,0.0,0.0,-2.635185966515673e-07,-1.2120087817299695e-10,-2.7083617320272582e-05,-6.220184263724068e-09,0.7999999999999722,2.1085123758470327e-07,0.7999999999999999
0.09500000000000007,2.6630352208177893e-07,1.212114160409334e-10,0.0,0.0,-2.6630352208177893e-07,-1.212114160409334e-10,-2.7226062499890754e-05,-6.221925776964082e-09,0.7999999999999716,2.1307918109023288e-07,0.8
0.09600000000000007,2.690885614055598e-07,1.2122195443653749e-10,0.0,0.0,-2.690885614055598e-07,-1.2122195443653749e-10,-2.7368541248827352e-05,-6.223667422419028e-09,0.799999999999971,2.153072157107762e-07,0.7999999999999999
0.09700000000000007,2.7187371462803823e-07,1.212324933598787e-10,0.0,0.0,-2.7187371462803823e-07,-1.212324933598787e-10,-2.7511053568476655e-05,-6.225409200081786e-09,0.7999999999999704,2.1753534145043588e-07,0.7999999999999999
0.09800000000000007,2.746589817543425e-07,1.212430328110129e-10,0.0,0.0,-2.746589817543425e-07,-1.212430328110129e-10,-2.7653599460234606e-05,-6.227151109868048e-09,0.7999999999999698,2.1976355831331457e-07,0.8
0.09900000000000007,2.7744436278960107e-07,1.2125357278999772e-10,0.0,0.0,-2.7744436278960107e-07,-1.2125357278999772e-10,-2.7796178925496648e-05,-6.228893151717905e-09,0.7999999999999692,2.2199186630351502e-07,0.8
0.10000000000000007,2.8022985773894246e-07,1.2126411329687548e-10,0.0,0.0,-2.8022985773894246e-07,-1.2126411329687548e-10,-2.7938791965658834e-05,-6.230635325648044e-09,0.7999999999999685,2.2422026542514012e-07,0.7999999999999999
0.10100000000000008,2.830154666074954e-07,1.2127465433169025e-10,0.0,0.0,-2.830154666074954e-07,-1.2127465433169025e-10,-2.808143858211751e-05,-6.232377631589605e-09,0.7999999999999678,2.264487556822928e-07,0.7999999999999999
0.10200000000000008,2.8580118940038877e-07,1.212851958944776e-10,0.0,0.0,-2.8580118940038877e-07,-1.212851958944776e-10,-2.8224118776268846e-05,-6.23412006955873e-09,0.7999999999999673,2.2867733707907622e-07,0.8
0.10300000000000008,2.8858702612275173e-07,1.212957379852765e-10,0.0,0.0,-2.8858702612275173e-07,-1.212957379852765e-10,-2.8366832549509848e-05,-6.235862639519957e-09,0.7999999999999667,2.3090600961959372e-07,0.8
0.10400000000000008,2.913729767797136e-07,1.2130628060412248e-10,0.0,0.0,-2.913729767797136e-07,-1.2130628060412248e-10,-2.8509579903237064e-05,-6.237605341497444e-09,0.7999999999999661,2.331347733079488e-07,0.8
0.10500000000000008,2.941590413764041e-07,1.213168237510427e-10,0.0,0.0,-2.941590413764041e-07,-1.213168237510427e-10,-2.8652360838847632e-05,-6.239348175481318e-09,0.7999999999999654,2.353636281482452e-07,0.8
0.10600000000000008,2.9694521991795284e-07,1.2132736742606933e-10,0.0,0.0,-2.9694521991795284e-07,-1.2132736742606933e-10,-2.879517535773875e-05,-6.241091141435954e-09,0.7999999999999647,2.3759257414458658e-07,0.8
0.10700000000000008,2.9973151240949006e-07,1.2133791162923963e-10,0.0,0.0,-2.9973151240949006e-07,-1.2133791162923963e-10,-2.8938023461306892e-05,-6.242834239393572e-09,0.7999999999999641,2.3982161130107723e-07,0.8
0.10800000000000008,3.02517918856146e-07,1.2134845636057564e-10,0.0,0.0,-3.02517918856146e-07,-1.2134845636057564e-10,-2.908090515095017e-05,-6.244577469386779e-09,0.7999999999999634,2.420507396218213e-07,0.8
0.10900000000000008,3.053044392630513e-07,1.2135900162010615e-10,0.0,0.0,-3.053044392630513e-07,-1.2135900162010615e-10,-2.9223820428065187e-05,-6.246320831345704e-09,0.7999999999999627,2.442799591109233e-07,0.8
0.11000000000000008,3.0809107363533673e-07,1.2136954740786334e-10,0.0,0.0,-3.0809107363533673e-07,-1.2136954740786334e-10,-2.9366769294049663e-05,-6.248064325310931e-09,0.7999999999999621,2.4650926977248785e-07,0.8
0.11100000000000008,3.1087782197813345e-07,1.2138009372387433e-10,0.0,0.0,-3.1087782197813345e-07,-1.2138009372387433e-10,-2.9509751750301113e-05,-6.249807951306281e-09,0.7999999999999613,2.487386716106199e-07,0.7999999999999999
0.11200000000000009,3.1366468429657277e-07,1.213906405681679e-10,0.0,0.0,-3.1366468429657277e-07,-1.213906405681679e-10,-2.965276779821713e-05,-6.251551709313061e-09,0.7999999999999606,2.5096816462942456e-07,0.8
0.11300000000000009,3.1645166059578634e-07,1.2140118794077116e-10,0.0,0.0,-3.1645166059578634e-07,-1.2140118794077116e-10,-2.9795817439195084e-05,-6.253295599346264e-09,0.7999999999999599,2.531977488330071e-07,0.7999999999999998
0.11400000000000009,3.1923875088090607e-07,1.2141173584171123e-10,0.0,0.0,-3.1923875088090607e-07,-1.2141173584171123e-10,-2.993890067463296e-05,-6.255039621404388e-09,0.7999999999999592,2.5542742422547305e-07,0.8
0.11500000000000009,3.2202595515706407e-07,1.214222842710135e-10,0.0,0.0,-3.2202595515706407e-07,-1.214222842710135e-10,-3.008201750592853e-05,-6.256783775493815e-09,0.7999999999999585,2.5765719081092813e-07,0.8
0.11600000000000009,3.2481327342939284e-07,1.214328332287085e-10,0.0,0.0,-3.2481327342939284e-07,-1.214328332287085e-10,-3.022516793447938e-05,-6.258528061612692e-09,0.7999999999999577,2.598870485934783e-07,0.7999999999999999
0.11700000000000009,3.27600705703025e-07,1.214433827148199e-10,0.0,0.0,-3.27600705703025e-07,-1.214433827148199e-10,-3.0368351961683944e-05,-6.260272479793295e-09,0.7999999999999571,2.6211699757722975e-07,0.8
0.11800000000000009,3.3038825198309353e-07,1.2145393272937992e-10,0.0,0.0,-3.3038825198309353e-07,-1.2145393272937992e-10,-3.0511569588939656e-05,-6.262017030008098e-09,0.7999999999999563,2.643470377662888e-07,0.7999999999999999
