time,joint1_angle,joint2_angle,joint1_ref,joint2_ref,joint1_error,joint2_error,joint1_torque,joint2_torque,ee_x,ee_y,ee_distance
0.017000000000000008,1.7178937271268152e-08,1.6940658945086007e-24,0.0,0.0,-1.7178937271268152e-08,-1.6940658945086007e-24,-2.7541703946163027e-06,-8.639651358699138e-21,0.7999999999999998,1.3743149817014524e-08,0.7999999999999999
0.01800000000000001,1.749030185005097e-08,1.6940658945086007e-24,0.0,0.0,-1.749030185005097e-08,-1.6940658945086007e-24,-2.5855117186704406e-06,8.385693940453353e-21,0.7999999999999998,1.3992241480040777e-08,0.7999999999999999
0.01900000000000001,1.7771451843976484e-08,0.0,0.0,0.0,-1.7771451843976484e-08,0.0,-2.43359831364305e-06,-8.465247274859478e-23,0.7999999999999998,1.4217161475181188e-08,0.7999999999999999
0.02000000000000001,1.80253735906426e-08,0.0,0.0,0.0,-1.80253735906426e-08,0.0,-2.296760603571262e-06,8.470380294519838e-21,0.7999999999999998,1.4420298872514079e-08,0.7999999999999999
0.02100000000000001,1.8254756019014274e-08,-1.6940658945086007e-24,0.0,0.0,-1.8254756019014274e-08,1.6940658945086007e-24,-2.173495708343474e-06,5.082197683525802e-26,0.7999999999999998,1.4603804815211418e-08,0.7999999999999999
0.022000000000000013,1.8462020330952852e-08,-1.6940658945086007e-24,0.0,0.0,-1.8462020330952852e-08,1.6940658945086007e-24,-2.06245078585004e-06,8.555100529904214e-21,0.7999999999999998,1.476961626476228e-08,0.7999999999999999
0.023000000000000013,1.8649346717331002e-08,-3.3881317890172014e-24,0.0,0.0,-1.8649346717331002e-08,3.3881317890172014e-24,-1.9624080394848002e-06,8.478799802015547e-23,0.7999999999999998,1.49194773738648e-08,0.7999999999999999
0.024000000000000014,1.8818698405165122e-08,-3.3881317890172014e-24,0.0,0.0,-1.8818698405165122e-08,3.3881317890172014e-24,-1.8722712244687405e-06,8.639854646606478e-21,0.7999999999999998,1.5054958724132098e-08,0.7999999999999999
0.025000000000000015,1.897184330255501e-08,-5.082197683525802e-24,0.0,0.0,-1.897184330255501e-08,5.082197683525802e-24,-1.7910535031243454e-06,1.6955905538136586e-22,0.7999999999999998,1.5177474642044006e-08,0.7999999999999999
0.026000000000000016,1.9110373481545603e-08,-6.776263578034403e-24,0.0,0.0,-1.9110373481545603e-08,6.776263578034403e-24,-1.717866514205704e-06,8.724642644626635e-21,0.7999999999999998,1.528829878523648e-08,0.7999999999999999
0.027000000000000017,1.9235722715016134e-08,-6.776263578034403e-24,0.0,0.0,-1.9235722715016134e-08,6.776263578034403e-24,-1.6519105348935773e-06,8.809413701987845e-21,0.7999999999999998,1.5388578172012904e-08,0.7999999999999999
0.028000000000000018,1.934918226209553e-08,-8.470329472543004e-24,0.0,0.0,-1.934918226209553e-08,8.470329472543004e-24,-1.5924656261939469e-06,3.391519920806219e-22,0.7999999999999998,1.5479345809676422e-08,0.7999999999999999
0.02900000000000002,1.9451915077154365e-08,-5.082197683525802e-24,0.0,0.0,-1.9451915077154365e-08,5.082197683525802e-24,-1.5388836634148618e-06,8.894269462643781e-21,0.7999999999999998,1.556153206172349e-08,0.7999999999999999
0.03000000000000002,1.9544968599923963e-08,-6.776263578034403e-24,0.0,0.0,-1.9544968599923963e-08,6.776263578034403e-24,-1.490581163215767e-06,-1.6686074722459254e-20,0.7999999999999998,1.5635974879939168e-08,0.7999999999999999
0.03100000000000002,1.9629286268539413e-08,-6.776263578034403e-24,0.0,0.0,-1.9629286268539413e-08,6.776263578034403e-24,-1.4470328275940586e-06,8.809684752530966e-21,0.7999999999999998,1.5703429014831527e-08,0.7999999999999999
0.03200000000000002,1.970571788312771e-08,-6.776263578034403e-24,0.0,0.0,-1.970571788312771e-08,6.776263578034403e-24,-1.4077657331167817e-06,3.3942304262374325e-22,0.7999999999999998,1.5764574306502167e-08,0.7999999999999999
0.03300000000000002,1.9775028934803132e-08,-6.776263578034403e-24,0.0,0.0,-1.9775028934803132e-08,6.776263578034403e-24,-1.3723541008892676e-06,3.394908052595236e-22,0.7999999999999998,1.5820023147842503e-08,0.7999999999999999
0.03400000000000002,1.9837909003448697e-08,-8.470329472543004e-24,0.0,0.0,-1.9837909003448697e-08,8.470329472543004e-24,-1.3404145891979992e-06,3.3955856789530393e-22,0.7999999999999998,1.5870327202758956e-08,0.7999999999999999
0.035000000000000024,1.9894979317327586e-08,-8.470329472543004e-24,0.0,0.0,-1.9894979317327586e-08,8.470329472543004e-24,-1.3116020565710337e-06,8.894676038458463e-21,0.7999999999999998,1.5915983453862067e-08,0.7999999999999999
0.036000000000000025,1.9946799558267572e-08,-6.776263578034403e-24,0.0,0.0,-1.9946799558267572e-08,6.776263578034403e-24,-1.2856057482247703e-06,4.244312692101848e-22,0.7999999999999998,1.5957439646614056e-08,0.7999999999999999
0.037000000000000026,1.9993873987789573e-08,-5.082197683525802e-24,0.0,0.0,-1.9993873987789573e-08,5.082197683525802e-24,-1.262145863572837e-06,-8.130533735422468e-21,0.7999999999999998,1.5995099190231656e-08,0.7999999999999999
0.03800000000000003,2.0036656962017404e-08,-5.082197683525802e-24,0.0,0.0,-2.0036656962017404e-08,5.082197683525802e-24,-1.2409704666988897e-06,-8.215186208171062e-21,0.7999999999999998,1.602932556961392e-08,0.7999999999999999
0.03900000000000003,2.0075557896425495e-08,-5.082197683525802e-24,0.0,0.0,-2.0075557896425495e-08,5.082197683525802e-24,-1.2218527055090515e-06,2.551940863487756e-22,0.7999999999999998,1.6060446317140394e-08,0.7999999999999999
0.04000000000000003,2.0110945735377037e-08,-5.082197683525802e-24,0.0,0.0,-2.0110945735377037e-08,5.082197683525802e-24,-1.2045883087097196e-06,2.5524490832561086e-22,0.7999999999999998,1.6088756588301626e-08,0.7999999999999999
0.04100000000000003,2.0143152975914204e-08,-3.3881317890172014e-24,0.0,0.0,-2.0143152975914204e-08,3.3881317890172014e-24,-1.1889933328319095e-06,2.552957303024461e-22,0.7999999999999998,1.6114522380731363e-08,0.7999999999999999
0.04200000000000003,2.017247929031697e-08,-5.082197683525802e-24,0.0,0.0,-2.017247929031697e-08,5.082197683525802e-24,-1.1749021343166487e-06,-8.299703155648097e-21,0.7999999999999998,1.6137983432253572e-08,0.7999999999999999
0.04300000000000003,2.0199194787498975e-08,-3.3881317890172014e-24,0.0,0.0,-2.0199194787498975e-08,3.3881317890172014e-24,-1.162165544157685e-06,8.725709906140176e-21,0.7999999999999998,1.6159355829999178e-08,0.7999999999999999
0.04400000000000003,2.0223542949303678e-08,-3.3881317890172014e-24,0.0,0.0,-2.0223542949303678e-08,3.3881317890172014e-24,-1.150649224860857e-06,-8.299618452353372e-21,0.7999999999999998,1.617883435944294e-08,0.7999999999999999
0.04500000000000003,2.024574327416085e-08,-1.6940658945086007e-24,0.0,0.0,-2.024574327416085e-08,1.6940658945086007e-24,-1.1402321914940734e-06,1.7074490150752187e-22,0.7999999999999998,1.619659461932868e-08,0.7999999999999999
0.046000000000000034,2.0265993657319142e-08,-1.6940658945086007e-24,0.0,0.0,-2.0265993657319142e-08,1.6940658945086007e-24,-1.130805480432021e-06,-8.384270925101967e-21,0.7999999999999998,1.6212794925855314e-08,0.7999999999999999
0.047000000000000035,2.028447253395094e-08,0.0,0.0,0.0,-2.028447253395094e-08,0.0,-1.1222709510321055e-06,8.6075488099982e-23,0.7999999999999998,1.6227578027160753e-08,0.7999999999999999
0.048000000000000036,2.0301340808798932e-08,0.0,0.0,0.0,-2.0301340808798932e-08,0.0,-1.1145402069565749e-06,-8.46895727916845e-21,0.7999999999999998,1.6241072647039147e-08,0.7999999999999999
0.04900000000000004,2.0316743593667982e-08,0.0,0.0,0.0,-2.0316743593667982e-08,0.0,-1.107533625188018e-06,1.3721933745519667e-24,0.7999999999999998,1.6253394874934384e-08,0.7999999999999999
0.05000000000000004,2.0330811771938577e-08,-1.6940658945086007e-24,0.0,0.0,-2.0330811771938577e-08,1.6940658945086007e-24,-1.1011794819727031e-06,1.3721933745519667e-24,0.7999999999999998,1.626464941755086e-08,0.7999999999999999
0.05100000000000004,2.0343663407360788e-08,-1.6940658945086007e-24,0.0,0.0,-2.0343663407360788e-08,1.6940658945086007e-24,-1.0954131660116785e-06,8.55642190130193e-21,0.7999999999999998,1.627493072588863e-08,0.7999999999999999
0.05200000000000004,2.035540501266537e-08,-3.3881317890172014e-24,0.0,0.0,-2.035540501266537e-08,3.3881317890172014e-24,-1.090176470174938e-06,8.610936941787217e-23,0.7999999999999998,1.6284324010132294e-08,0.7999999999999999
0.05300000000000004,2.0366132691975246e-08,-5.082197683525802e-24,0.0,0.0,-2.0366132691975246e-08,5.082197683525802e-24,-1.085416953902147e-06,8.641176018004196e-21,0.7999999999999998,1.6292906153580195e-08,0.7999999999999999
0.05400000000000004,2.0375933169604638e-08,-5.082197683525802e-24,0.0,0.0,-2.0375933169604638e-08,5.082197683525802e-24,-1.0810873692210412e-06,8.725930134706461e-21,0.7999999999999998,1.6300746535683707e-08,0.7999999999999999
0.05500000000000004,2.0384884716575768e-08,-5.082197683525802e-24,0.0,0.0,-2.0384884716575768e-08,5.082197683525802e-24,-1.0771451440317833e-06,2.556514841402929e-22,0.7999999999999998,1.6307907773260612e-08,0.7999999999999999
0.05600000000000004,2.0393057985051607e-08,-3.3881317890172014e-24,0.0,0.0,-2.0393057985051607e-08,3.3881317890172014e-24,-1.0735519169361932e-06,2.5570230611712817e-22,0.7999999999999998,1.6314446388041284e-08,0.7999999999999999
0.057000000000000044,2.0400516759864707e-08,-1.6940658945086007e-24,0.0,0.0,-2.0400516759864707e-08,1.6940658945086007e-24,-1.070273118463381e-06,-8.299296579833416e-21,0.7999999999999998,1.6320413407891766e-08,0.7999999999999999
0.058000000000000045,2.0407318635405336e-08,0.0,0.0,0.0,-2.0407318635405336e-08,0.0,-1.0672775940579404e-06,-8.3839829338999e-21,0.7999999999999998,1.6325854908324268e-08,0.7999999999999999
0.059000000000000045,2.0413515625307754e-08,0.0,0.0,0.0,-2.0413515625307754e-08,0.0,-1.0645372646589722e-06,-8.46868622862533e-21,0.7999999999999998,1.6330812500246203e-08,0.7999999999999999
0.060000000000000046,2.041915471162969e-08,1.6940658945086007e-24,0.0,0.0,-2.041915471162969e-08,-1.6940658945086007e-24,-1.0620268211192884e-06,1.6432439176733426e-24,0.7999999999999998,1.6335323769303752e-08,0.7999999999999999
0.06100000000000005,2.0424278339553033e-08,3.3881317890172014e-24,0.0,0.0,-2.0424278339553033e-08,-3.3881317890172014e-24,-1.059723449080092e-06,-8.553406464009705e-21,0.7999999999999998,1.6339422671642428e-08,0.7999999999999999
0.06200000000000005,2.0428924863031477e-08,1.6940658945086007e-24,0.0,0.0,-2.0428924863031477e-08,-1.6940658945086007e-24,-1.057606581266691e-06,-8.638143640053025e-21,0.7999999999999998,1.6343139890425182e-08,0.7999999999999999
0.06300000000000004,2.043312894626893e-08,1.6940658945086007e-24,0.0,0.0,-2.043312894626893e-08,-1.6940658945086007e-24,-1.0556576744647455e-06,8.387201659099466e-21,0.7999999999999998,1.6346503157015147e-08,0.7999999999999999
0.06400000000000004,2.0436921925426013e-08,1.6940658945086007e-24,0.0,0.0,-2.0436921925426013e-08,-1.6940658945086007e-24,-1.0538600087111366e-06,-8.314475410248213e-23,0.7999999999999998,1.634953754034081e-08,0.7999999999999999
0.06500000000000004,2.0440332134513054e-08,1.6940658945086007e-24,0.0,0.0,-2.0440332134513054e-08,-1.6940658945086007e-24,-1.0521985064863792e-06,-8.316169476142721e-23,0.7999999999999998,1.6352265707610446e-08,0.7999999999999999
0.06600000000000004,2.044338519903209e-08,0.0,0.0,0.0,-2.044338519903209e-08,0.0,-1.0506595699118726e-06,-8.31786354203723e-23,0.7999999999999998,1.6354708159225673e-08,0.7999999999999999
0.06700000000000005,2.0446104300576884e-08,1.6940658945086007e-24,0.0,0.0,-2.0446104300576884e-08,-1.6940658945086007e-24,-1.0492309341497912e-06,8.47185413184806e-21,0.7999999999999998,1.6356883440461508e-08,0.7999999999999999
0.06800000000000005,2.0448510415277675e-08,3.3881317890172014e-24,0.0,0.0,-2.0448510415277675e-08,-3.3881317890172014e-24,-1.0479015353988283e-06,-8.55352504862232e-21,0.7999999999999998,1.635880833222214e-08,0.7999999999999999
0.06900000000000005,2.0450622528691824e-08,3.3881317890172014e-24,0.0,0.0,-2.0450622528691824e-08,-3.3881317890172014e-24,-1.0466613920180014e-06,-8.63826222466564e-21,0.7999999999999998,1.636049802295346e-08,0.7999999999999999
0.07000000000000005,2.0452457829480178e-08,1.6940658945086007e-24,0.0,0.0,-2.0452457829480178e-08,-1.6940658945086007e-24,-1.0455014974807916e-06,-1.6796663344052776e-22,0.7999999999999998,1.6361966263584143e-08,0.7999999999999999
0.07100000000000005,2.0454031883977043e-08,1.6940658945086007e-24,0.0,0.0,-2.0454031883977043e-08,-1.6940658945086007e-24,-1.0444137239695243e-06,8.387049193168961e-21,0.7999999999999998,1.6363225507181635e-08,0.7999999999999999
0.07200000000000005,2.0455358793551e-08,1.6940658945086007e-24,0.0,0.0,-2.0455358793551e-08,-1.6940658945086007e-24,-1.043390735555761e-06,-8.32972200329879e-23,0.7999999999999998,1.6364287034840803e-08,0.7999999999999999
0.07300000000000005,2.045645133646484e-08,1.6940658945086007e-24,0.0,0.0,-2.045645133646484e-08,-1.6940658945086007e-24,-1.0424259100078632e-06,-8.331416069193298e-23,0.7999999999999998,1.6365161069171873e-08,0.7999999999999999
0.07400000000000005,2.045732109577274e-08,1.6940658945086007e-24,0.0,0.0,-2.045732109577274e-08,-1.6940658945086007e-24,-1.0415132683663195e-06,-8.333110135087808e-23,0.7999999999999998,1.6365856876618193e-08,0.7999999999999999
0.07500000000000005,2.04579785746398e-08,1.6940658945086007e-24,0.0,0.0,-2.04579785746398e-08,-1.6940658945086007e-24,-1.0406474115129877e-06,-8.334804200982315e-23,0.7999999999999998,1.636638285971184e-08,0.7999999999999999
0.07600000000000005,2.0458433300330228e-08,1.6940658945086007e-24,0.0,0.0,-2.0458433300330228e-08,-1.6940658945086007e-24,-1.0398234630378815e-06,-8.336498266876825e-23,0.7999999999999998,1.6366746640264183e-08,0.7999999999999999
0.07700000000000005,2.045869391798808e-08,1.6940658945086007e-24,0.0,0.0,-2.045869391798808e-08,-1.6940658945086007e-24,-1.0390370177722432e-06,-8.338192332771333e-23,0.7999999999999998,1.6366955134390465e-08,0.7999999999999999
0.07800000000000006,2.045876827522039e-08,1.6940658945086007e-24,0.0,0.0,-2.045876827522039e-08,-1.6940658945086007e-24,-1.0382840954314344e-06,-8.339886398665842e-23,0.7999999999999998,1.6367014620176313e-08,0.7999999999999999
0.07900000000000006,2.0458663498394236e-08,3.3881317890172014e-24,0.0,0.0,-2.0458663498394236e-08,-3.3881317890172014e-24,-1.0375610988481012e-06,-8.34158046456035e-23,0.7999999999999998,1.636693079871539e-08,0.7999999999999999
0.08000000000000006,2.045838606146707e-08,3.3881317890172014e-24,0.0,0.0,-2.045838606146707e-08,-3.3881317890172014e-24,-1.036864776349447e-06,-8.638482453231927e-21,0.7999999999999998,1.6366708849173657e-08,0.7999999999999999
0.08100000000000006,2.0457941848088358e-08,1.6940658945086007e-24,0.0,0.0,-2.0457941848088358e-08,-1.6940658945086007e-24,-1.0361921878586543e-06,-1.6818686200681389e-22,0.7999999999999998,1.6366353478470687e-08,0.7999999999999999
0.08200000000000006,2.0457336207638226e-08,1.6940658945086007e-24,0.0,0.0,-2.0457336207638226e-08,-1.6940658945086007e-24,-1.0355406743504601e-06,8.386828964602674e-21,0.7999999999999998,1.6365868966110583e-08,0.7999999999999999
0.08300000000000006,2.0456574005801305e-08,1.6940658945086007e-24,0.0,0.0,-2.0456574005801305e-08,-1.6940658945086007e-24,-1.0349078303329317e-06,-8.351744859927402e-23,0.7999999999999998,1.6365259204641044e-08,0.7999999999999999
0.08400000000000006,2.0455659670215337e-08,1.6940658945086007e-24,0.0,0.0,-2.0455659670215337e-08,-1.6940658945086007e-24,-1.034291479047198e-06,-8.35343892582191e-23,0.7999999999999998,1.6364527736172272e-08,0.7999999999999999
0.08500000000000006,2.0454597231680327e-08,3.3881317890172014e-24,0.0,0.0,-2.0454597231680327e-08,-3.3881317890172014e-24,-1.0336896501193737e-06,-8.355132991716419e-23,0.7999999999999998,1.6363677785344262e-08,0.7999999999999999
0.08600000000000006,2.0453390361365745e-08,3.3881317890172014e-24,0.0,0.0,-2.0453390361365745e-08,-3.3881317890172014e-24,-1.0331005594197215e-06,-8.638617978503487e-21,0.7999999999999998,1.6362712289092596e-08,0.7999999999999999
0.08700000000000006,2.0452042404409737e-08,1.6940658945086007e-24,0.0,0.0,-2.0452042404409737e-08,-1.6940658945086007e-24,-1.0325225909097524e-06,-1.6832238727837457e-22,0.7999999999999998,1.636163392352779e-08,0.7999999999999999
0.08800000000000006,2.0450556410265513e-08,0.0,0.0,0.0,-2.0450556410265513e-08,0.0,-1.0319542802788602e-06,8.386693439331114e-21,0.7999999999999998,1.636044512821241e-08,0.7999999999999999
0.08900000000000007,2.0448935160114925e-08,-1.6940658945086007e-24,0.0,0.0,-2.0448935160114925e-08,1.6940658945086007e-24,-1.0313943001946772e-06,8.471396734056544e-21,0.7999999999999998,1.6359148128091937e-08,0.7999999999999999
0.09000000000000007,2.0447181191636455e-08,0.0,0.0,0.0,-2.0447181191636455e-08,0.0,-1.0308414470069264e-06,8.556116969440918e-21,0.7999999999999998,1.6357744953309163e-08,0.7999999999999999
0.09100000000000007,2.0445296821388463e-08,-1.6940658945086007e-24,0.0,0.0,-2.0445296821388463e-08,1.6940658945086007e-24,-1.0302946287555118e-06,-8.469245270370518e-21,0.7999999999999998,1.635623745711077e-08,0.7999999999999999
0.09200000000000007,2.0443284165040506e-08,-1.6940658945086007e-24,0.0,0.0,-2.0443284165040506e-08,1.6940658945086007e-24,-1.0297528543637102e-06,8.556133910099864e-21,0.7999999999999998,1.6354627332032402e-08,0.7999999999999999
0.09300000000000007,2.044114515566381e-08,0.0,0.0,0.0,-2.044114515566381e-08,0.0,-1.0292152238881434e-06,8.582137821580572e-23,0.7999999999999998,1.635291612453105e-08,0.7999999999999999
0.09400000000000007,2.0438881560270774e-08,-1.6940658945086007e-24,0.0,0.0,-2.0438881560270774e-08,1.6940658945086007e-24,-1.028680919727175e-06,-8.469211389052628e-21,0.7999999999999998,1.635110524821662e-08,0.7999999999999999
0.09500000000000007,2.0436494994774572e-08,0.0,0.0,0.0,-2.0436494994774572e-08,0.0,-1.0281491986914107e-06,8.556167791417755e-21,0.7999999999999998,1.6349195995819657e-08,0.7999999999999999
0.09600000000000007,2.04339869375231e-08,-1.6940658945086007e-24,0.0,0.0,-2.04339869375231e-08,1.6940658945086007e-24,-1.0276193848507266e-06,-8.469194448393682e-21,0.7999999999999998,1.634718955001848e-08,0.7999999999999999
0.09700000000000007,2.0431358741546033e-08,0.0,0.0,0.0,-2.0431358741546033e-08,0.0,-1.0270908630811793e-06,8.556184732076699e-21,0.7999999999999998,1.6345086993236825e-08,0.7999999999999999
0.09800000000000007,2.042861164564044e-08,0.0,0.0,0.0,-2.042861164564044e-08,0.0,-1.0265630732417638e-06,-8.469177507734738e-21,0.7999999999999998,1.6342889316512354e-08,0.7999999999999999
0.09900000000000007,2.042574678440795e-08,0.0,0.0,0.0,-2.042574678440795e-08,0.0,-1.0260355049203166e-06,1.1519648082658498e-24,0.7999999999999998,1.634059742752636e-08,0.7999999999999999
0.10000000000000007,2.0422765197344676e-08,0.0,0.0,0.0,-2.0422765197344676e-08,0.0,-1.0255076926920392e-06,1.1519648082658498e-24,0.7999999999999998,1.633821215787574e-08,0.7999999999999999
0.10100000000000008,2.041966783707657e-08,0.0,0.0,0.0,-2.041966783707657e-08,0.0,-1.0249792118369403e-06,1.1519648082658498e-24,0.7999999999999998,1.6335734269661256e-08,0.7999999999999999
0.10200000000000008,2.0416455576822067e-08,0.0,0.0,0.0,-2.0416455576822067e-08,0.0,-1.0244496744777495e-06,1.1519648082658498e-24,0.7999999999999998,1.6333164461457654e-08,0.7999999999999999
0.10300000000000008,2.0413129217157242e-08,0.0,0.0,0.0,-2.0413129217157242e-08,0.0,-1.023918726088794e-06,1.1519648082658498e-24,0.7999999999999998,1.6330503373725792e-08,0.7999999999999999
0.10400000000000008,2.0409689492150388e-08,0.0,0.0,0.0,-2.0409689492150388e-08,0.0,-1.0233860423461188e-06,1.1519648082658498e-24,0.7999999999999998,1.632775159372031e-08,0.7999999999999999
0.10500000000000008,2.0406137074926763e-08,1.6940658945086007e-24,0.0,0.0,-2.0406137074926763e-08,-1.6940658945086007e-24,-1.0228513262805539e-06,1.1519648082658498e-24,0.7999999999999998,1.632490965994141e-08,0.7999999999999999
0.10600000000000008,2.0402472582718537e-08,1.6940658945086007e-24,0.0,0.0,-2.0402472582718537e-08,-1.6940658945086007e-24,-1.0223143057062671e-06,-8.553897743119113e-21,0.7999999999999998,1.632197806617483e-08,0.7999999999999999
0.10700000000000008,2.039869658144869e-08,1.6940658945086007e-24,0.0,0.0,-2.039869658144869e-08,-1.6940658945086007e-24,-1.0217747308986824e-06,-8.358521123505436e-23,0.7999999999999998,1.6318957265158954e-08,0.7999999999999999
0.10800000000000008,2.039480958989409e-08,1.6940658945086007e-24,0.0,0.0,-2.039480958989409e-08,-1.6940658945086007e-24,-1.021232372492894e-06,-8.360215189399945e-23,0.7999999999999998,1.6315847671915274e-08,0.7999999999999999
0.10900000000000008,2.0390812083467494e-08,3.3881317890172014e-24,0.0,0.0,-2.0390812083467494e-08,-3.3881317890172014e-24,-1.020687019587299e-06,-8.361909255294453e-23,0.7999999999999998,1.6312649666773996e-08,0.7999999999999999
0.11000000000000008,2.0386704497655012e-08,3.3881317890172014e-24,0.0,0.0,-2.0386704497655012e-08,-3.3881317890172014e-24,-1.020138478026821e-06,-8.638685741139268e-21,0.7999999999999998,1.630936359812401e-08,0.7999999999999999
0.11100000000000008,2.0382487231141355e-08,3.3881317890172014e-24,0.0,0.0,-2.0382487231141355e-08,-3.3881317890172014e-24,-1.0195865688517475e-06,-1.683901499141549e-22,0.7999999999999998,1.6305989784913087e-08,0.7999999999999999
0.11200000000000009,2.0378160648652977e-08,6.776263578034403e-24,0.0,0.0,-2.0378160648652977e-08,-6.776263578034403e-24,-1.0190311268925008e-06,-1.684240312320451e-22,0.7999999999999998,1.6302528518922383e-08,0.7999999999999999
0.11300000000000009,2.037372508354562e-08,6.776263578034403e-24,0.0,0.0,-2.037372508354562e-08,-6.776263578034403e-24,-1.0184719995009654e-06,-1.7278557328404693e-20,0.7999999999999998,1.6298980066836497e-08,0.7999999999999999
0.11400000000000009,2.036918084015981e-08,6.776263578034403e-24,0.0,0.0,-2.036918084015981e-08,-6.776263578034403e-24,-1.0179090454015255e-06,-3.3796614595446585e-22,0.7999999999999998,1.629534467212785e-08,0.7999999999999999
0.11500000000000009,2.0364528195967e-08,6.776263578034403e-24,0.0,0.0,-2.0364528195967e-08,-6.776263578034403e-24,-1.0173421336483925e-06,-3.380339085902462e-22,0.7999999999999998,1.6291622556773603e-08,0.7999999999999999
0.11600000000000009,2.0359767403525242e-08,6.776263578034403e-24,0.0,0.0,-2.0359767403525242e-08,-6.776263578034403e-24,-1.0167711426857008e-06,-3.3810167122602654e-22,0.7999999999999998,1.6287813922820194e-08,0.7999999999999999
0.11700000000000009,2.0354898692262634e-08,5.082197683525802e-24,0.0,0.0,-2.0354898692262634e-08,-5.082197683525802e-24,-1.0161959594929056e-06,-3.381694338618069e-22,0.7999999999999998,1.6283918953810108e-08,0.7999999999999999
0.11800000000000009,2.034992227010413e-08,3.3881317890172014e-24,0.0,0.0,-2.034992227010413e-08,-3.3881317890172014e-24,-1.0156164788124477e-06,8.216812511429791e-21,0.7999999999999998,1.6279937816083307e-08,0.7999999999999999
