time,joint1_angle,joint2_angle,joint1_ref,joint2_ref,joint1_error,joint2_error,joint1_torque,joint2_torque,ee_x,ee_y,ee_distance
0.010000000000000002,1.9928018901502824e-08,7.099818323411706e-11,0.0,0.0,-1.9928018901502824e-08,-7.099818323411706e-11,-7.025658371666567e-06,5.160168595297076e-09,0.7999999999999998,1.5963714576172495e-08,0.7999999999999999
0.011000000000000003,2.0859938238102956e-08,6.772687932544021e-11,0.0,0.0,-2.0859938238102956e-08,-6.772687932544021e-11,-6.321105117812394e-06,9.767695283879334e-09,0.7999999999999998,1.6708268654279998e-08,0.8
0.012000000000000004,2.1676098045047564e-08,6.407587419387174e-11,0.0,0.0,-2.1676098045047564e-08,-6.407587419387174e-11,-5.7041171680846836e-06,1.296300882813067e-08,0.7999999999999998,1.736010119829621e-08,0.8
0.013000000000000005,2.2391519006695526e-08,6.021949329720285e-11,0.0,0.0,-2.2391519006695526e-08,-6.021949329720285e-11,-5.166344271134745e-06,1.5043424440425224e-08,0.7999999999999998,1.793128105334558e-08,0.8
0.014000000000000005,2.301931394071003e-08,5.6288948063974634e-11,0.0,0.0,-2.301931394071003e-08,-5.6288948063974634e-11,-4.698645007923977e-06,1.6262520115827835e-08,0.7999999999999998,1.8432337836987213e-08,0.8
0.015000000000000006,2.357085307051378e-08,5.2380834926705137e-11,0.0,0.0,-2.357085307051378e-08,-5.2380834926705137e-11,-4.292134809596821e-06,1.6829306170805226e-08,0.7999999999999997,1.8872396706889032e-08,0.7999999999999999
0.016000000000000007,2.4055962413856663e-08,4.8564446102639045e-11,0.0,0.0,-2.4055962413856663e-08,-4.8564446102639045e-11,-3.938668453563954e-06,1.6912027539525833e-08,0.7999999999999997,1.9259339264916118e-08,0.7999999999999999
0.017000000000000008,2.4483123344814524e-08,4.4887845088509905e-11,0.0,0.0,-2.4483123344814524e-08,-4.4887845088509905e-11,-3.631015548050886e-06,1.6643739770251084e-08,0.7999999999999997,1.959996502937817e-08,0.7999999999999999
0.01800000000000001,2.485965807526315e-08,4.138280004739447e-11,0.0,0.0,-2.485965807526315e-08,-4.138280004739447e-11,-3.3628763639071227e-06,1.6128181892821893e-08,0.7999999999999997,1.9900141300224735e-08,0.8
0.01900000000000001,2.519189492672689e-08,3.8068724058162524e-11,0.0,0.0,-2.519189492672689e-08,-3.8068724058162524e-11,-3.1288206944641375e-06,1.5445240451808682e-08,0.7999999999999997,2.0164936558598957e-08,0.8
0.02000000000000001,2.5485312066766316e-08,3.4955783064201594e-11,0.0,0.0,-2.5485312066766316e-08,-3.4955783064201594e-11,-2.9241950610621494e-06,1.4655718304612229e-08,0.7999999999999997,2.039873638833231e-08,0.8
0.02100000000000001,2.574466075418433e-08,3.204732295010775e-11,0.0,0.0,-2.574466075418433e-08,-3.204732295010775e-11,-2.745022214063227e-06,1.3805340820124563e-08,0.7999999999999997,2.0605342800232492e-08,0.8
0.022000000000000013,2.5974070166661575e-08,2.934174885988933e-11,0.0,0.0,-2.5974070166661575e-08,-2.934174885988933e-11,-2.587904831934604e-06,1.292803895326433e-08,0.7999999999999997,2.0788058657987223e-08,0.8
0.023000000000000013,2.6177136198884422e-08,2.6833969150627214e-11,0.0,0.0,-2.6177136198884422e-08,-2.6833969150627214e-11,-2.449938668556292e-06,1.204859412090952e-08,0.7999999999999997,2.0949759149852723e-08,0.8
0.024000000000000014,2.6356996572674957e-08,2.4516496460848663e-11,0.0,0.0,-2.6356996572674957e-08,-2.4516496460848663e-11,-2.3286368402574326e-06,1.1184742861899609e-08,0.7999999999999997,2.1092952207078218e-08,0.8
0.025000000000000015,2.651639438930894e-08,2.2380280663400045e-11,0.0,0.0,-2.651639438930894e-08,-2.2380280663400045e-11,-2.221865136751126e-06,1.0348836234006104e-08,0.7999999999999997,2.121982959564617e-08,0.8
0.026000000000000016,2.6657731983804098e-08,2.041533340892239e-11,0.0,0.0,-2.6657731983804098e-08,-2.041533340892239e-11,-2.1277874057439572e-06,9.549138759422233e-09,0.7999999999999997,2.133231018706595e-08,0.8
0.027000000000000017,2.6783116665791024e-08,1.8611191506512742e-11,0.0,0.0,-2.6783116665791024e-08,-1.8611191506512742e-11,-2.044819752094434e-06,8.79083925395721e-09,0.7999999999999997,2.143207669008477e-08,0.8
0.028000000000000018,2.6894399677312437e-08,1.695725627435732e-11,0.0,0.0,-2.6894399677312437e-08,-1.695725627435732e-11,-1.971592254819273e-06,8.076833476822593e-09,0.7999999999999997,2.1520606918732253e-08,0.8
0.02900000000000002,2.699320947465091e-08,1.5443037889892008e-11,0.0,0.0,-2.699320947465091e-08,-1.5443037889892008e-11,-1.9069169970645507e-06,7.4083273145965e-09,0.7999999999999997,2.159920049108769e-08,0.8
0.03000000000000002,2.708098025107042e-08,1.4058327337353449e-11,0.0,0.0,-2.708098025107042e-08,-1.4058327337353449e-11,-1.8497613481115191e-06,6.785299564990302e-09,0.7999999999999997,2.166900169905754e-08,0.8
0.03100000000000002,2.7158976458251456e-08,1.2793313481001949e-11,0.0,0.0,-2.7158976458251456e-08,-1.2793313481001949e-11,-1.7992255921401917e-06,6.2068553497100955e-09,0.7999999999999997,2.1731019160645464e-08,0.8
0.03200000000000002,2.7228313952628695e-08,1.1638658816741637e-11,0.0,0.0,-2.7228313952628695e-08,-1.1638658816741637e-11,-1.754524146071465e-06,5.671494628457566e-09,0.7999999999999997,2.1786142759747975e-08,0.8
0.03300000000000002,2.7289978284782646e-08,1.0585544349809809e-11,0.0,0.0,-2.7289978284782646e-08,-1.0585544349809809e-11,-1.71496973991086e-06,5.177315014626475e-09,0.7999999999999997,2.1835158291131055e-08,0.8
0.03400000000000002,2.734484056161642e-08,9.625691628661922e-12,0.0,0.0,-2.734484056161642e-08,-9.625691628661922e-12,-1.6799600451849672e-06,4.7221638958871515e-09,0.7999999999999997,2.1878760156781732e-08,0.8
0.035000000000000024,2.7393671238801128e-08,8.751368087494698e-12,0.0,0.0,-2.7393671238801128e-08,-8.751368087494698e-12,-1.6489663308313915e-06,4.3037515461085506e-09,0.7999999999999997,2.1917562401467148e-08,0.8
0.036000000000000025,2.7437152141925742e-08,7.955380395011374e-12,0.0,0.0,-2.7437152141925742e-08,-7.955380395011374e-12,-1.621523803157678e-06,3.919734309582723e-09,0.7999999999999997,2.1952108327659093e-08,0.8
0.037000000000000026,2.7475886966456937e-08,7.231059381514459e-12,0.0,0.0,-2.7475886966456937e-08,-7.231059381514459e-12,-1.597223349534859e-06,3.567774896983442e-09,0.7999999999999997,2.198287889098e-08,0.8
0.03800000000000003,2.751041046696029e-08,6.572239247704467e-12,0.0,0.0,-2.751041046696029e-08,-6.572239247704467e-12,-1.5757044566639907e-06,3.245585242132423e-09,0.7999999999999997,2.201030004534254e-08,0.8
0.03900000000000003,2.7541196513396898e-08,5.97323308890735e-12,0.0,0.0,-2.7541196513396898e-08,-5.97323308890735e-12,-1.556649115654608e-06,2.950956127995832e-09,0.7999999999999997,2.2034749180644187e-08,0.8
0.04000000000000003,2.7568665165349807e-08,5.428806253592847e-12,0.0,0.0,-2.7568665165349807e-08,-5.428806253592847e-12,-1.5397765596078629e-06,2.681776828540425e-09,0.7999999999999997,2.2056560774155922e-08,0.8
0.04100000000000003,2.759318889267483e-08,4.934148659779732e-12,0.0,0.0,-2.759318889267483e-08,-4.934148659779732e-12,-1.524838706438662e-06,2.436047264830543e-09,0.7999999999999997,2.2076031358737795e-08,0.8
0.04200000000000003,2.76150980524474e-08,4.4848468903112465e-12,0.0,0.0,-2.76150980524474e-08,-4.4848468903112465e-12,-1.5116162015544035e-06,2.21188459552766e-09,0.7999999999999997,2.2093423896025013e-08,0.8
0.04300000000000003,2.7634685716497525e-08,4.076856657186177e-12,0.0,0.0,-2.7634685716497525e-08,-4.076856657186177e-12,-1.499914972761304e-06,2.0075257138090357e-09,0.7999999999999997,2.2108971630195173e-08,0.8
0.04400000000000003,2.7652211930734142e-08,3.706476049351365e-12,0.0,0.0,-2.7652211930734142e-08,-3.706476049351365e-12,-1.4895632242087363e-06,1.8213267751816366e-09,0.7999999999999997,2.2122881487402118e-08,0.8
0.04500000000000003,2.7667907476411646e-08,3.3703198454907635e-12,0.0,0.0,-2.7667907476411646e-08,-3.3703198454907635e-12,-1.4804088079723412e-06,1.6517606143615955e-09,0.7999999999999997,2.213533707708296e-08,0.8
0.046000000000000034,2.768197719412653e-08,3.0652950731929798e-12,0.0,0.0,-2.768197719412653e-08,-3.0652950731929798e-12,-1.472316921535417e-06,1.4974127014851196e-09,0.7999999999999997,2.2146501343823176e-08,0.8
0.047000000000000035,2.7694602923361164e-08,2.7885779209930683e-12,0.0,0.0,-2.7694602923361164e-08,-2.7885779209930683e-12,-1.4651680873799978e-06,1.356976129335187e-09,0.7999999999999997,2.2156518912065228e-08,0.8
0.048000000000000036,2.7705946103580168e-08,2.5375920544036207e-12,0.0,0.0,-2.7705946103580168e-08,-2.5375920544036207e-12,-1.4588563774697142e-06,1.2292460006766119e-09,0.7999999999999997,2.216551816048045e-08,0.8
0.04900000000000004,2.7716150077042374e-08,2.3099883463875377e-12,0.0,0.0,-2.7716150077042374e-08,-2.3099883463875377e-12,-1.4532878508635519e-06,1.1131134900332207e-09,0.7999999999999997,2.2173613058137813e-08,0.8
0.05000000000000004,2.7725342128461938e-08,2.1036260035784695e-12,0.0,0.0,-2.7725342128461938e-08,-2.1036260035784695e-12,-1.4483791772534449e-06,1.0075597826837377e-09,0.7999999999999997,2.2180904790570622e-08,0.8
0.05100000000000004,2.773363529230901e-08,1.9165550488974652e-12,0.0,0.0,-2.773363529230901e-08,-1.9165550488974652e-12,-1.4440564230324937e-06,9.116500375290815e-10,0.7999999999999997,2.2187483200361876e-08,0.8
0.05200000000000004,2.774112995477807e-08,1.7470001071807357e-12,0.0,0.0,-2.774112995477807e-08,-1.7470001071807357e-12,-1.440253979715312e-06,8.245274790723229e-10,0.7999999999999997,2.2193428063854607e-08,0.8
0.05300000000000004,2.7747915274184122e-08,1.5933454314921463e-12,0.0,0.0,-2.7747915274184122e-08,-1.5933454314921463e-12,-1.436913617248255e-06,7.454076913357139e-10,0.7999999999999997,2.2198810222976743e-08,0.8
0.05400000000000004,2.7754070440701016e-08,1.4541211021816276e-12,0.0,0.0,-2.7754070440701016e-08,-1.4541211021816276e-12,-1.433983647056255e-06,6.735731615251281e-10,0.7999999999999997,2.2203692588891463e-08,0.8
0.05500000000000004,2.7759665793872456e-08,1.3279903283789876e-12,0.0,0.0,-2.7759665793872456e-08,-1.3279903283789876e-12,-1.431418181640716e-06,6.083681048892786e-10,0.7999999999999997,2.2208131032196475e-08,0.8
0.05600000000000004,2.7764763814153942e-08,1.213737780836736e-12,0.0,0.0,-2.7764763814153942e-08,-1.213737780836736e-12,-1.4291764792299575e-06,5.49193586136733e-10,0.7999999999999997,2.2212175172657403e-08,0.8
0.057000000000000044,2.776942000284021e-08,1.110258885960485e-12,0.0,0.0,-2.776942000284021e-08,-1.110258885960485e-12,-1.4272223634324071e-06,4.955029448340957e-10,0.7999999999999997,2.2215869079937953e-08,0.8
0.058000000000000045,2.7773683663062258e-08,1.0165500127831772e-12,0.0,0.0,-2.7773683663062258e-08,-1.0165500127831772e-12,-1.4255237090906616e-06,4.467975236590459e-10,0.7999999999999997,2.2219251895453638e-08,0.8
0.059000000000000045,2.7777598593069517e-08,9.3169948721776e-13,0.0,0.0,-2.7777598593069517e-08,-9.3169948721776e-13,-1.424051986617283e-06,4.026226933230664e-10,0.7999999999999997,2.2222358384301777e-08,0.8
0.060000000000000046,2.7781203701720446e-08,8.548793709654624e-13,0.0,0.0,-2.7781203701720446e-08,-8.548793709654624e-13,-1.4227818580296409e-06,3.6256416454701277e-10,0.7999999999999997,2.2225219425187646e-08,0.8
0.06100000000000005,2.7784533554965707e-08,7.853379458652993e-13,0.0,0.0,-2.7784533554965707e-08,-7.853379458652993e-13,-1.4216908187175517e-06,3.262445750003198e-10,0.7999999999999997,2.2227862445356323e-08,0.8
0.06200000000000005,2.778761886110407e-08,7.223928479025995e-13,0.0,0.0,-2.778761886110407e-08,-7.223928479025995e-13,-1.4207588796870266e-06,2.93320337115197e-10,0.7999999999999997,2.2230311806737626e-08,0.8
0.06300000000000004,2.779048690170395e-08,6.65424798685775e-13,0.0,0.0,-2.779048690170395e-08,-6.65424798685775e-13,-1.4199682856480702e-06,2.634787323975366e-10,0.7999999999999997,2.223258914880276e-08,0.8
0.06400000000000004,2.779316191430015e-08,6.138718855903769e-13,0.0,0.0,-2.779316191430015e-08,-6.138718855903769e-13,-1.419303264854652e-06,2.3643523688101397e-10,0.7999999999999997,2.2234713693005794e-08,0.8
0.06500000000000004,2.779566543228268e-08,5.672243453016066e-13,0.0,0.0,-2.779566543228268e-08,-5.672243453016066e-13,-1.4187498070852109e-06,2.119310632097966e-10,0.7999999999999997,2.2236702513129734e-08,0.8
0.06600000000000004,2.7798016586781343e-08,5.250198086814653e-13,0.0,0.0,-2.7798016586781343e-08,-5.250198086814653e-13,-1.4182954665703207e-06,1.8973090394764257e-10,0.7999999999999997,2.2238570775367677e-08,0.8
0.06700000000000005,2.7800232374807452e-08,4.868389680647848e-13,0.0,0.0,-2.7800232374807452e-08,-4.868389680647848e-13,-1.4179291870417754e-06,1.6962086223741808e-10,0.7999999999999997,2.224033195153638e-08,0.8
0.06800000000000005,2.780232789743348e-08,4.5230163103775894e-13,0.0,0.0,-2.780232789743348e-08,-4.5230163103775894e-13,-1.4176411464040616e-06,1.5140655586126718e-10,0.7999999999999997,2.2241998008436092e-08,0.8
0.06900000000000005,2.78043165713657e-08,4.210631275782908e-13,0.0,0.0,-2.78043165713657e-08,-4.210631275782908e-13,-1.417422618813933e-06,1.3491138174803537e-10,0.7999999999999997,2.224357957603083e-08,0.8
0.07000000000000005,2.780621031688765e-08,3.928110400548069e-13,0.0,0.0,-2.780621031688765e-08,-3.928110400548069e-13,-1.4172658522072202e-06,1.1997492845194422e-10,0.7999999999999997,2.2245086096822132e-08,0.8
0.07100000000000005,2.7808019724817603e-08,3.672622280636876e-13,0.0,0.0,-2.7808019724817603e-08,-3.672622280636876e-13,-1.41716395953513e-06,1.0645152503779643e-10,0.7999999999999997,2.22465259585225e-08,0.8
0.07200000000000005,2.7809754204826817e-08,3.441601223097722e-13,0.0,0.0,-2.7809754204826817e-08,-3.441601223097722e-13,-1.417110822168896e-06,9.420891535324907e-11,0.7999999999999997,2.2247906611898145e-08,0.8
0.07300000000000005,2.7811422117201853e-08,3.2327226395023647e-13,0.0,0.0,-2.7811422117201853e-08,-3.2327226395023647e-13,-1.4171010041077076e-06,8.312704785370192e-11,0.7999999999999997,2.2249234675440667e-08,0.8
0.07400000000000005,2.781303088990118e-08,3.043880677449032e-13,0.0,0.0,-2.781303088990118e-08,-3.043880677449032e-13,-1.4171296757767433e-06,7.309697107714103e-11,0.7999999999999997,2.2250516028341266e-08,0.8
0.07500000000000005,2.7814587122548798e-08,2.8731678916700435e-13,0.0,0.0,-2.7814587122548798e-08,-2.8731678916700435e-13,-1.4171925463420648e-06,6.401982623571803e-11,0.7999999999999997,2.2251755893075783e-08,0.8
0.07600000000000005,2.7816096678823804e-08,2.7188567734619577e-13,0.0,0.0,-2.7816096678823804e-08,-2.7188567734619577e-13,-1.4172858035871216e-06,5.580592885954901e-11,0.7999999999999997,2.2252958908762244e-08,0.8
0.07700000000000005,2.7817564768541784e-08,2.5793829726230696e-13,0.0,0.0,-2.7817564768541784e-08,-2.5793829726230696e-13,-1.4174060605046024e-06,4.837393180836474e-11,0.7999999999999997,2.2254129196322603e-08,0.8
0.07800000000000006,2.78189960205788e-08,2.4533300597203267e-13,0.0,0.0,-2.78189960205788e-08,-2.4533300597203267e-13,-1.4175503078530537e-06,4.165006274498766e-11,0.7999999999999997,2.225527041636483e-08,0.8
0.07900000000000006,2.7820394547660157e-08,2.339415690941158e-13,0.0,0.0,-2.7820394547660157e-08,-2.339415690941158e-13,-1.4177158720102908e-06,3.556743001136906e-11,0.7999999999999997,2.2256385820598853e-08,0.8
0.08000000000000006,2.7821764003922044e-08,2.236479048695508e-13,0.0,0.0,-2.7821764003922044e-08,-2.236479048695508e-13,-1.4179003775315483e-06,3.006539037778703e-11,0.7999999999999997,2.2257478297509092e-08,0.8
0.08100000000000006,2.782310763605247e-08,2.143469442432782e-13,0.0,0.0,-2.782310763605247e-08,-2.143469442432782e-13,-1.418101713887326e-06,2.5088973843206926e-11,0.7999999999999997,2.2258550412925246e-08,0.8
0.08200000000000006,2.7824428328727987e-08,2.0594359646416102e-13,0.0,0.0,-2.7824428328727987e-08,-2.0594359646416102e-13,-1.4183180059129044e-06,2.0588360413616327e-11,0.7999999999999997,2.2259604446061326e-08,0.8
0.08300000000000006,2.7825728644982714e-08,1.983518106114429e-13,0.0,0.0,-2.7825728644982714e-08,-1.983518106114429e-13,-1.4185475875554198e-06,1.6518404130830386e-11,0.7999999999999997,2.226064242152935e-08,0.8
0.08400000000000006,2.7827010862074947e-08,1.914937242978369e-13,0.0,0.0,-2.7827010862074947e-08,-1.914937242978369e-13,-1.4187889785506577e-06,1.283820027336489e-11,0.7999999999999997,2.2261666137777245e-08,0.8
0.08500000000000006,2.7828277003353772e-08,1.8529889157697128e-13,0.0,0.0,-2.7828277003353772e-08,-1.8529889157697128e-13,-1.4190408637014216e-06,9.510691956241603e-12,0.7999999999999997,2.2262677192350487e-08,0.8
0.08600000000000006,2.782952886657175e-08,1.7970358281644842e-13,0.0,0.0,-2.782952886657175e-08,-1.7970358281644842e-13,-1.4193020744683574e-06,6.502312639667247e-12,0.7999999999999997,2.2263677004332242e-08,0.8
0.08700000000000006,2.783076804904018e-08,1.7465014990933139e-13,0.0,0.0,-2.783076804904018e-08,-1.7465014990933139e-13,-1.419571572613687e-06,3.782661240151399e-12,0.7999999999999997,2.2264666834277115e-08,0.8
0.08800000000000006,2.783199596997913e-08,1.7008645083214673e-13,0.0,0.0,-2.783199596997913e-08,-1.7008645083214673e-13,-1.4198484356698447e-06,1.3242071169790586e-12,0.7999999999999997,2.226564780191855e-08,0.8
0.08900000000000007,2.783321389037511e-08,1.6596532809281756e-13,0.0,0.0,-2.783321389037511e-08,-1.6596532809281756e-13,-1.4201318440291117e-06,-8.979779433319539e-13,0.7999999999999997,2.2266620901898515e-08,0.8
0.09000000000000007,2.7834422930624324e-08,1.6224413602190452e-13,0.0,0.0,-2.7834422930624324e-08,-1.6224413602190452e-13,-1.4204210694729585e-06,-2.9064631489238266e-12,0.7999999999999997,2.2267587017740263e-08,0.8
0.09100000000000007,2.7835624086208513e-08,1.5888431252291202e-13,0.0,0.0,-2.7835624086208513e-08,-1.5888431252291202e-13,-1.4207154649808932e-06,-4.721679328819077e-12,0.7999999999999997,2.2268546934260566e-08,0.8
0.09200000000000007,2.7836818241622787e-08,1.5585099099736717e-13,0.0,0.0,-2.7836818241622787e-08,-1.5585099099736717e-13,-1.4210144556758385e-06,-6.3621198565973715e-12,0.7999999999999997,2.2269501348595526e-08,0.8
0.09300000000000007,2.7838006182750438e-08,1.5311264884478142e-13,0.0,0.0,-2.7838006182750438e-08,-1.5311264884478142e-13,-1.4213175307793932e-06,-7.844522157468323e-12,0.7999999999999997,2.2270450879995e-08,0.8
0.09400000000000007,2.7839188607857844e-08,1.5064078907990636e-13,0.0,0.0,-2.7839188607857844e-08,-1.5064078907990636e-13,-1.4216242364644924e-06,-9.184033041123023e-12,0.7999999999999997,2.2271396078522997e-08,0.8
0.09500000000000007,2.7840366137363373e-08,1.4840965198408372e-13,0.0,0.0,-2.7840366137363373e-08,-1.4840965198408372e-13,-1.4219341695047152e-06,-1.0394358399323537e-11,0.7999999999999997,2.227233743278629e-08,0.8
0.09600000000000007,2.784153932251707e-08,1.4639595399717497e-13,0.0,0.0,-2.784153932251707e-08,-1.4639595399717497e-13,-1.4222469716319788e-06,-1.1487898986314304e-11,0.7999999999999997,2.2273275376799852e-08,0.8
0.09700000000000007,2.7842708653112496e-08,1.4457865130388951e-13,0.0,0.0,-2.7842708653112496e-08,-1.4457865130388951e-13,-1.4225623245237254e-06,-1.2475873591078259e-11,0.7999999999999997,2.2274210296085385e-08,0.8
0.09800000000000007,2.784387456433871e-08,1.429387258326046e-13,0.0,0.0,-2.784387456433871e-08,-1.429387258326046e-13,-1.4228799453486773e-06,-1.3368430711043558e-11,0.7999999999999997,2.2275142533088713e-08,0.8
0.09900000000000007,2.784503744286824e-08,1.4145899147624994e-13,0.0,0.0,-2.784503744286824e-08,-1.4145899147624994e-13,-1.4231995828095676e-06,-1.417474993474037e-11,0.7999999999999997,2.2276072391992032e-08,0.8
0.10000000000000007,2.7846197632266245e-08,1.4012391875648744e-13,0.0,0.0,-2.7846197632266245e-08,-1.4012391875648744e-13,-1.4235210136270544e-06,-1.490313338148858e-11,0.7999999999999997,2.227700014298862e-08,0.8
0.10100000000000008,2.7847355437796604e-08,1.389194761185362e-13,0.0,0.0,-2.7847355437796604e-08,-1.389194761185362e-13,-1.423844039415656e-06,-1.556108916764888e-11,0.7999999999999997,2.2277926026080117e-08,0.8
0.10200000000000008,2.7848511130692085e-08,1.3783298632351247e-13,0.0,0.0,-2.7848511130692085e-08,-1.3783298632351247e-13,-1.4241684839083213e-06,-1.615540663956879e-11,0.7999999999999997,2.227885025444956e-08,0.8
0.10300000000000008,2.7849664951948433e-08,1.3685299648647049e-13,0.0,0.0,-2.7849664951948433e-08,-1.3685299648647049e-13,-1.4244941904900098e-06,-1.6692224694318375e-11,0.7999999999999997,2.227977301745769e-08,0.8
0.10400000000000008,2.7850817115695443e-08,1.3596916053025226e-13,0.0,0.0,-2.7850817115695443e-08,-1.3596916053025226e-13,-1.4248210200066855e-06,-1.7177093522339865e-11,0.7999999999999997,2.228069448330451e-08,0.8
0.10500000000000008,2.7851967812192156e-08,1.3517213280831382e-13,0.0,0.0,-2.7851967812192156e-08,-1.3517213280831382e-13,-1.4251488488184984e-06,-1.7615030820253052e-11,0.7999999999999997,2.2281614801393565e-08,0.8
0.10600000000000008,2.7853117210488123e-08,1.3445347192243998e-13,0.0,0.0,-2.7853117210488123e-08,-1.3445347192243998e-13,-1.4254775670699706e-06,-1.801057232688319e-11,0.7999999999999997,2.2282534104432074e-08,0.8
0.10700000000000008,2.7854265460787956e-08,1.3380555368333272e-13,0.0,0.0,-2.7854265460787956e-08,-1.3380555368333272e-13,-1.4258070771531475e-06,-1.8367817997631673e-11,0.7999999999999997,2.228345251029647e-08,0.8
0.10800000000000008,2.7855412696552246e-08,1.3322149243141482e-13,0.0,0.0,-2.7855412696552246e-08,-1.3322149243141482e-13,-1.4261372923420738e-06,-1.8690473375046055e-11,0.7999999999999997,2.2284370123689523e-08,0.8
0.10900000000000008,2.785655903636423e-08,1.3269506986065124e-13,0.0,0.0,-2.785655903636423e-08,-1.3269506986065124e-13,-1.4264681355795424e-06,-1.898188746332128e-11,0.7999999999999997,2.228528703761234e-08,0.8
0.11000000000000008,2.78577045855884e-08,1.3222067066267992e-13,0.0,0.0,-2.78577045855884e-08,-1.3222067066267992e-13,-1.4267995383989746e-06,-1.9245086691253284e-11,0.7999999999999997,2.2286203334671916e-08,0.8
0.11100000000000008,2.7858849437844135e-08,1.3179322436105925e-13,0.0,0.0,-2.7858849437844135e-08,-1.3179322436105925e-13,-1.4271314399669733e-06,-1.948280580202269e-11,0.7999999999999997,2.2287119088242613e-08,0.8
0.11200000000000009,2.7859993676315025e-08,1.314081526800289e-13,0.0,0.0,-2.7859993676315025e-08,-1.314081526800289e-13,-1.427463786231949e-06,-1.9697515900938473e-11,0.7999999999999997,2.2288034363497822e-08,0.8
0.11300000000000009,2.7861137374912315e-08,1.3106132201410297e-13,0.0,0.0,-2.7861137374912315e-08,-1.3106132201410297e-13,-1.4277965291680432e-06,-1.9891449501365344e-11,0.7999999999999997,2.2288949218326453e-08,0.8
0.11400000000000009,2.7862280599308532e-08,1.3074900042928947e-13,0.0,0.0,-2.7862280599308532e-08,-1.3074900042928947e-13,-1.42812962610365e-06,-2.0066623656811328e-11,0.7999999999999997,2.2289863704146952e-08,0.8
0.11500000000000009,2.786342340785595e-08,1.3046781881815938e-13,0.0,0.0,-2.786342340785595e-08,-1.3046781881815938e-13,-1.4284630391240925e-06,-2.0224860473137126e-11,0.7999999999999997,2.2290777866630404e-08,0.8
0.11600000000000009,2.7864565852402642e-08,1.3021473577508438e-13,0.0,0.0,-2.7864565852402642e-08,-1.3021473577508438e-13,-1.428796734541556e-06,-2.036780593918578e-11,0.7999999999999997,2.229169174634284e-08,0.8
0.11700000000000009,2.786570797901752e-08,1.2998700586130046e-13,0.0,0.0,-2.786570797901752e-08,-1.2998700586130046e-13,-1.4291306824237682e-06,-2.0496946774665308e-11,0.7999999999999997,2.229260537931577e-08,0.8
0.11800000000000009,2.786684982863458e-08,1.2978215093961887e-13,0.0,0.0,-2.786684982863458e-08,-1.2978215093961887e-13,-1.4294648561752437e-06,-2.061362579549007e-11,0.7999999999999997,2.229351879755294e-08,0.8
0.11900000000000009,2.7867991437625335e-08,1.2959793424166548e-13,0.0,0.0,-2.7867991437625335e-08,-1.2959793424166548e-13,-1.4297992321652856e-06,-2.0719055831427042e-11,0.7999999999999997,2.2294432029480538e-08,0.8
0.12000000000000009,2.7869132838307398e-08,1.2943233697113666e-13,0.0,0.0,-2.7869132838307398e-08,-1.2943233697113666e-13,-1.4301337893976787e-06,-2.081433209451282e-11,0.7999999999999997,2.2295345100347007e-08,0.8
